epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15
0,0,0,0.2001,0.2004,0.08,34,30,30,31,37,31,33,33,34,28,36,32,32,34,29
1,0,0,0.19777,0.19809,0.11,34,30,30,31,37,31,33,33,34,28,36,32,32,34,29
2,0,0,0.19553,0.19585,0.15,34,31,30,31,37,30,32,34,35,28,36,32,33,34,29
3,0,0,0.19337,0.1937,0.18,35,31,30,31,37,30,32,34,35,28,36,31,33,33,29
4,0,0,0.19129,0.19163,0.22,35,31,30,31,37,30,32,34,35,28,36,31,33,33,29
5,0,0,0.18926,0.1896,0.25,35,31,30,31,37,30,32,34,35,29,36,31,33,33,28
6,0,0,0.18725,0.18759,0.28,35,31,30,31,37,30,32,34,35,28,36,31,33,33,28
7,0,0,0.18527,0.1856,0.3,35,31,30,31,37,30,32,34,35,28,36,31,33,33,28
8,0,0,0.18331,0.18364,0.34,35,31,30,31,37,30,32,34,35,28,36,31,33,33,28
9,0,0,0.18139,0.18171,0.36,35,31,30,31,37,30,32,34,35,28,36,32,33,33,28
10,0,0,0.1795,0.17981,0.39,34,31,30,31,37,30,32,34,35,28,36,32,32,33,28
11,0,0,0.1776,0.1779,0.42,34,31,30,31,37,30,32,34,34,28,36,32,32,34,28
12,0,0,0.17561,0.17591,0.45,34,31,30,31,37,30,32,34,34,28,36,32,32,34,28
13,0,0,0.17348,0.17378,0.48,34,31,30,31,37,30,32,34,34,28,36,32,32,34,28
14,0,0,0.17117,0.17146,0.5,34,31,30,31,37,30,32,34,34,28,36,32,32,34,28
15,0,0,0.16875,0.16902,0.53,34,31,30,31,37,30,32,34,34,28,36,32,32,34,28
16,0,0,0.16626,0.16651,0.56,34,30,30,31,37,30,32,34,34,29,36,32,32,34,28
17,0,0,0.16375,0.16398,0.59,34,30,30,31,37,30,32,34,34,29,36,32,32,34,28
18,0,0,0.16117,0.16138,0.61,34,30,30,31,37,30,32,34,34,29,36,32,32,34,28
19,0,0,0.15843,0.15861,0.64,34,30,30,31,37,30,32,34,34,29,36,32,32,34,28
20,0,0,0.15552,0.15569,0.67,34,30,30,31,37,30,32,34,34,29,36,32,32,34,28
21,0,0,0.15253,0.15267,0.7,34,30,30,31,37,30,32,34,34,29,37,32,32,34,28
22,0,0,0.14957,0.14968,0.72,34,30,30,31,37,30,32,34,34,29,37,32,32,34,29
23,0,0,0.14673,0.1468,0.75,34,30,30,31,37,31,32,34,34,29,37,32,32,34,29
24,0,0,0.14402,0.14406,0.78,34,30,30,31,37,31,32,34,34,29,37,32,32,35,29
25,0,0,0.14148,0.14149,0.81,34,30,30,31,37,31,32,34,34,29,37,32,32,35,29
26,0,0,0.13913,0.13911,0.84,34,30,30,31,37,31,32,34,34,29,37,32,32,35,29
27,0,0,0.13701,0.13695,0.86,34,30,30,31,37,31,32,34,34,29,37,32,32,35,29
28,0.01839,0.01341,0.13512,0.13503,0.89,34,30,30,31,37,31,32,34,34,29,37,32,32,35,29
