epoch,train_r2,validation_r2,train_rmse,validation_rmse,time,band_1,band_2
414,0.21495,0.2187,0.12084,0.12016,3.89,50,333
415,0.21517,0.21893,0.12082,0.12014,3.89,50,333
416,0.21539,0.21915,0.12081,0.12012,3.9,50,333
417,0.21561,0.21937,0.12079,0.12011,3.91,50,333
418,0.21582,0.2196,0.12077,0.12009,3.92,50,333
419,0.21604,0.21982,0.12076,0.12007,3.93,50,333
420,0.21625,0.22005,0.12074,0.12005,3.94,50,333
421,0.21646,0.22027,0.12072,0.12004,3.95,50,333
422,0.21668,0.22049,0.12071,0.12002,3.95,50,333
423,0.21689,0.22071,0.12069,0.12,3.96,50,333
424,0.2171,0.22092,0.12067,0.11999,3.97,50,333
425,0.21731,0.22114,0.12066,0.11997,3.98,50,333
426,0.21752,0.22135,0.12064,0.11995,3.99,50,333
427,0.21772,0.22157,0.12063,0.11994,4.0,50,333
428,0.21793,0.22179,0.12061,0.11992,4.01,50,333
429,0.21814,0.22199,0.12059,0.11991,4.01,50,333
430,0.21834,0.2222,0.12058,0.11989,4.02,50,333
431,0.21854,0.2224,0.12056,0.11987,4.03,50,333
432,0.21875,0.2226,0.12055,0.11986,4.04,50,333
433,0.21895,0.2228,0.12053,0.11984,4.05,50,333
434,0.21915,0.223,0.12052,0.11983,4.06,50,333
435,0.21934,0.22321,0.1205,0.11981,4.06,50,333
436,0.21954,0.22341,0.12049,0.1198,4.07,50,333
437,0.21974,0.22361,0.12047,0.11978,4.08,50,333
438,0.21994,0.22381,0.12046,0.11977,4.09,50,333
439,0.22013,0.224,0.12044,0.11975,4.1,50,333
440,0.22033,0.22418,0.12043,0.11974,4.11,50,333
441,0.22052,0.22438,0.12041,0.11972,4.12,50,333
442,0.22071,0.22457,0.1204,0.11971,4.12,50,333
443,0.22091,0.22476,0.12038,0.11969,4.13,50,333
444,0.2211,0.22495,0.12037,0.11968,4.14,50,333
445,0.22129,0.22513,0.12035,0.11966,4.15,50,333
446,0.22148,0.22531,0.12034,0.11965,4.16,50,333
447,0.22166,0.22549,0.12032,0.11964,4.17,50,333
448,0.22185,0.22566,0.12031,0.11962,4.17,50,333
449,0.22203,0.22585,0.12029,0.11961,4.18,50,333
450,0.22222,0.22604,0.12028,0.11959,4.19,50,333
451,0.2224,0.22622,0.12027,0.11958,4.2,50,333
452,0.22258,0.22641,0.12025,0.11956,4.21,50,333
453,0.22276,0.22658,0.12024,0.11955,4.22,50,333
454,0.22294,0.22676,0.12022,0.11954,4.23,50,333
455,0.22312,0.22693,0.12021,0.11952,4.23,50,333
456,0.2233,0.2271,0.1202,0.11951,4.24,50,333
457,0.22348,0.22728,0.12018,0.1195,4.25,50,333
458,0.22366,0.22745,0.12017,0.11948,4.26,50,333
459,0.22383,0.22762,0.12015,0.11947,4.27,50,333
460,0.22401,0.22779,0.12014,0.11946,4.28,50,333
461,0.22418,0.22795,0.12013,0.11945,4.28,50,333
462,0.22435,0.22813,0.12011,0.11943,4.29,50,333
463,0.22453,0.22829,0.1201,0.11942,4.3,50,333
464,0.2247,0.22846,0.12009,0.11941,4.31,50,333
465,0.22487,0.22863,0.12007,0.11939,4.32,50,333
466,0.22504,0.22879,0.12006,0.11938,4.33,50,333
467,0.2252,0.22896,0.12005,0.11937,4.33,50,333
468,0.22537,0.22913,0.12004,0.11935,4.34,50,333
469,0.22554,0.22928,0.12002,0.11934,4.35,50,333
470,0.2257,0.22945,0.12001,0.11933,4.36,50,333
471,0.22587,0.22961,0.12,0.11932,4.37,50,333
472,0.22603,0.22977,0.11998,0.1193,4.38,50,333
473,0.2262,0.22994,0.11997,0.11929,4.38,50,333
474,0.22636,0.2301,0.11996,0.11928,4.39,50,333
